Date,Open,High,Low,Close,Adj Close,Volume
2018-07-13,94.900002,95.239998,94.669998,94.750000,94.750000,0
2018-07-15,null,null,null,null,null,null
2018-07-16,94.690002,94.769997,94.410004,94.510002,94.510002,0
2018-07-17,94.550003,95.059998,94.300003,94.970001,94.970001,0
2018-07-18,95.029999,95.410004,94.959999,95.080002,95.080002,0
2018-07-19,95.080002,95.650002,94.930000,95.169998,95.169998,0
2018-07-20,95.129997,95.279999,94.360001,94.459999,94.459999,0
2018-07-22,null,null,null,null,null,null
2018-07-23,94.430000,94.720001,94.209999,94.669998,94.669998,0
2018-07-24,94.669998,94.860001,94.400002,94.610001,94.610001,0
2018-07-25,94.589996,94.669998,94.139999,94.360001,94.360001,0
2018-07-26,94.160004,94.779999,94.080002,94.750000,94.750000,0
2018-07-27,94.760002,94.910004,94.629997,94.680000,94.680000,0
2018-07-29,null,null,null,null,null,null
2018-07-30,94.660004,94.760002,94.260002,94.360001,94.360001,0
2018-07-31,94.330002,94.570000,94.160004,94.489998,94.489998,0
2018-08-01,94.559998,94.709999,94.489998,94.620003,94.620003,0
2018-08-02,94.629997,95.190002,94.610001,95.169998,95.169998,0
2018-08-03,95.180000,95.370003,94.980003,95.139999,95.139999,0
2018-08-05,null,null,null,null,null,null
2018-08-06,95.199997,95.519997,95.199997,95.360001,95.360001,0
2018-08-07,95.339996,95.370003,94.989998,95.220001,95.220001,0
2018-08-08,95.139999,95.419998,94.989998,95.099998,95.099998,0
2018-08-09,95.099998,95.620003,95.029999,95.500000,95.500000,0
2018-08-10,95.639999,96.449997,95.529999,96.360001,96.360001,0
2018-08-12,null,null,null,null,null,null
2018-08-13,95.190002,96.519997,95.160004,96.389999,96.389999,0
2018-08-14,95.169998,96.790001,95.160004,96.730003,96.730003,0
2018-08-15,96.660004,96.980003,96.650002,96.699997,96.699997,0
2018-08-16,96.720001,96.769997,96.320000,96.650002,96.650002,0
2018-08-17,96.610001,96.660004,96.089996,96.099998,96.099998,0
2018-08-19,null,null,null,null,null,null
2018-08-20,96.129997,96.400002,95.769997,95.900002,95.900002,0
2018-08-21,95.739998,95.750000,95.080002,95.260002,95.260002,0
2018-08-22,95.209999,95.379997,94.930000,95.150002,95.150002,0
2018-08-23,95.169998,95.709999,95.150002,95.620003,95.620003,0
2018-08-24,95.639999,95.690002,95.029999,95.150002,95.150002,0
2018-08-26,null,null,null,null,null,null
2018-08-27,95.169998,95.300003,94.690002,94.779999,94.779999,0
2018-08-28,94.769997,94.910004,94.430000,94.720001,94.720001,0
2018-08-29,94.730003,94.930000,94.529999,94.599998,94.599998,0
2018-08-30,94.529999,94.900002,94.470001,94.720001,94.720001,0
2018-08-31,94.699997,95.220001,94.550003,95.139999,95.139999,0
2018-09-02,null,null,null,null,null,null
2018-09-04,95.139999,95.739998,95.139999,95.419998,95.419998,0
2018-09-05,95.400002,95.660004,95.089996,95.129997,95.129997,0
2018-09-06,95.099998,95.209999,94.930000,95.019997,95.019997,0
2018-09-07,95.019997,95.459999,94.870003,95.370003,95.370003,0
2018-09-09,null,null,null,null,null,null
2018-09-10,95.430000,95.559998,95.029999,95.150002,95.150002,0
2018-09-11,95.150002,95.349998,94.879997,95.059998,95.059998,0
2018-09-12,95.099998,95.279999,94.730003,94.800003,94.800003,0
2018-09-13,94.830002,94.970001,94.430000,94.540001,94.540001,0
2018-09-14,94.550003,95.000000,94.360001,94.980003,94.980003,0
2018-09-16,null,null,null,null,null,null
2018-09-17,94.930000,94.980003,94.440002,94.510002,94.510002,0
2018-09-18,94.610001,94.730003,94.320000,94.620003,94.620003,0
2018-09-19,94.540001,94.730003,94.320000,94.550003,94.550003,0
2018-09-20,94.550003,94.559998,93.830002,93.910004,93.910004,0
2018-09-21,93.889999,94.330002,93.809998,94.220001,94.220001,0
2018-09-23,null,null,null,null,null,null
2018-09-24,94.230003,94.370003,93.839996,94.260002,94.260002,0
2018-09-25,94.250000,94.370003,94.010002,94.129997,94.129997,0
2018-09-26,94.169998,94.400002,93.949997,94.190002,94.190002,0
2018-09-27,94.260002,95.000000,94.209999,95.000000,95.000000,0
2018-09-28,95.019997,95.370003,94.919998,95.190002,95.190002,0
2018-09-30,null,null,null,null,null,null
2018-10-01,95.110001,95.370003,95.000000,95.300003,95.300003,0
2018-10-02,95.300003,95.739998,95.260002,95.510002,95.510002,0
2018-10-03,95.459999,96.120003,95.260002,95.760002,95.760002,0
2018-10-04,96.050003,96.120003,95.550003,95.750000,95.750000,0
2018-10-05,95.760002,95.949997,95.519997,95.620003,95.620003,0
2018-10-07,null,null,null,null,null,null
2018-10-08,95.620003,96.029999,95.589996,95.769997,95.769997,0
2018-10-09,95.750000,96.160004,95.639999,95.680000,95.680000,0
2018-10-10,95.589996,95.790001,95.379997,95.510002,95.510002,0
2018-10-11,95.430000,95.430000,94.989998,95.019997,95.019997,0
2018-10-12,95.040001,95.370003,94.949997,95.220001,95.220001,0
2018-10-14,null,null,null,null,null,null
2018-10-15,95.349998,95.370003,94.959999,95.070000,95.070000,0
2018-10-16,95.050003,95.199997,94.790001,95.050003,95.050003,0
2018-10-17,95.089996,95.660004,95.059998,95.580002,95.580002,0
2018-10-18,95.660004,95.989998,95.489998,95.900002,95.900002,0
2018-10-19,95.949997,96.089996,95.540001,95.709999,95.709999,0
2018-10-21,null,null,null,null,null,null
2018-10-22,95.660004,96.089996,95.470001,96.010002,96.010002,0
2018-10-23,96.029999,96.160004,95.809998,95.959999,95.959999,0
2018-10-24,95.919998,96.529999,95.910004,96.430000,96.430000,0
2018-10-25,96.360001,96.730003,96.209999,96.680000,96.680000,0
2018-10-26,96.589996,96.860001,96.290001,96.360001,96.360001,0
2018-10-28,null,null,null,null,null,null
2018-10-29,96.440002,96.699997,96.349998,96.580002,96.580002,0
2018-10-30,96.660004,97.019997,96.620003,97.010002,97.010002,0
2018-10-31,96.989998,97.199997,96.879997,97.129997,97.129997,0
2018-11-01,97.080002,97.120003,96.199997,96.279999,96.279999,0
2018-11-02,96.309998,96.589996,95.989998,96.540001,96.540001,0
2018-11-04,null,null,null,null,null,null
2018-11-05,96.440002,96.680000,96.250000,96.349998,96.349998,0
2018-11-06,96.330002,96.449997,96.150002,96.320000,96.320000,0
2018-11-07,95.989998,96.459999,95.680000,96.000000,96.000000,0
2018-11-08,96.190002,96.739998,96.070000,96.639999,96.639999,0
2018-11-09,96.629997,97.010002,96.620003,96.910004,96.910004,0
2018-11-11,null,null,null,null,null,null
2018-11-12,97.050003,97.690002,96.970001,97.540001,97.540001,0
2018-11-13,97.599998,97.660004,97.080002,97.300003,97.300003,0
2018-11-14,97.029999,97.410004,96.750000,96.800003,96.800003,0
2018-11-15,97.010002,97.389999,96.769997,96.930000,96.930000,0
2018-11-16,97.050003,97.059998,96.400002,96.470001,96.470001,0
2018-11-18,null,null,null,null,null,null
2018-11-19,96.430000,96.570000,96.120003,96.190002,96.190002,0
2018-11-20,96.199997,96.889999,96.040001,96.809998,96.809998,0
2018-11-21,96.820000,96.870003,96.500000,96.709999,96.709999,0
2018-11-23,96.510002,96.980003,96.400002,96.919998,96.919998,0
2018-11-25,null,null,null,null,null,null
2018-11-26,96.930000,97.099998,96.660004,97.070000,97.070000,0
2018-11-27,97.029999,97.500000,96.970001,97.370003,97.370003,0
2018-11-28,97.370003,97.540001,96.690002,96.790001,96.790001,0
2018-11-29,96.849998,97.010002,96.629997,96.779999,96.779999,0
2018-11-30,96.760002,97.309998,96.709999,97.269997,97.269997,0
2018-12-02,null,null,null,null,null,null
2018-12-03,97.129997,97.160004,96.709999,97.040001,97.040001,0
2018-12-04,96.940002,97.129997,96.379997,96.970001,96.970001,0
2018-12-06,97.010002,97.209999,96.550003,96.809998,96.809998,0
2018-12-07,96.800003,96.919998,96.510002,96.510002,96.510002,0
2018-12-09,null,null,null,null,null,null
2018-12-10,96.720001,97.239998,96.360001,97.220001,97.220001,0
2018-12-11,97.180000,97.550003,96.870003,97.389999,97.389999,0
2018-12-12,97.379997,97.489998,96.889999,97.040001,97.040001,0
2018-12-13,97.040001,97.290001,96.879997,97.059998,97.059998,0
2018-12-14,97.089996,97.709999,97.080002,97.440002,97.440002,0
2018-12-16,null,null,null,null,null,null
2018-12-17,97.430000,97.459999,97.050003,97.099998,97.099998,0
2018-12-18,97.129997,97.169998,96.699997,97.139999,97.139999,0
2018-12-19,96.910004,97.099998,96.550003,97.040001,97.040001,0
2018-12-20,96.989998,97.040001,96.169998,96.279999,96.279999,0
2018-12-21,96.389999,97.050003,96.250000,96.959999,96.959999,0
2018-12-23,null,null,null,null,null,null
2018-12-24,96.940002,96.940002,96.379997,96.550003,96.550003,0
2018-12-26,96.580002,97.120003,96.529999,97.050003,97.050003,0
2018-12-27,96.919998,96.940002,96.410004,96.480003,96.480003,0
2018-12-28,96.510002,96.519997,96.190002,96.389999,96.389999,0
2018-12-30,null,null,null,null,null,null
2018-12-31,96.400002,96.510002,96.070000,96.169998,96.169998,0
2019-01-02,96.139999,96.959999,95.820000,96.820000,96.820000,0
2019-01-03,96.720001,96.750000,96.209999,96.309998,96.309998,0
2019-01-04,96.279999,96.610001,96.050003,96.190002,96.190002,0
2019-01-06,null,null,null,null,null,null
2019-01-07,96.160004,96.160004,95.639999,95.709999,95.709999,0
2019-01-08,95.690002,96.029999,95.680000,95.900002,95.900002,0
2019-01-09,95.809998,95.919998,95.120003,95.220001,95.220001,0
2019-01-10,95.160004,95.620003,95.029999,95.540001,95.540001,0
2019-01-11,95.440002,95.760002,95.199997,95.669998,95.669998,0
2019-01-13,null,null,null,null,null,null
2019-01-14,95.650002,95.720001,95.480003,95.589996,95.589996,0
2019-01-15,95.570000,96.260002,95.470001,95.970001,95.970001,0
2019-01-16,95.940002,96.180000,95.860001,96.059998,96.059998,0
2019-01-17,96.070000,96.260002,95.980003,96.070000,96.070000,0
2019-01-18,96.070000,96.389999,96.010002,96.339996,96.339996,0
2019-01-20,null,null,null,null,null,null
2019-01-22,96.339996,96.480003,96.220001,96.300003,96.300003,0
2019-01-23,96.320000,96.370003,96.050003,96.120003,96.120003,0
2019-01-24,96.070000,96.680000,96.040001,96.599998,96.599998,0
2019-01-25,96.489998,96.529999,95.739998,95.790001,95.790001,0
2019-01-27,null,null,null,null,null,null
2019-01-28,95.790001,95.919998,95.639999,95.750000,95.750000,0
2019-01-29,95.739998,95.870003,95.620003,95.820000,95.820000,0
2019-01-30,95.790001,95.980003,95.250000,95.339996,95.339996,0
2019-01-31,95.349998,95.620003,95.160004,95.580002,95.580002,0
2019-02-01,95.550003,95.660004,95.400002,95.580002,95.580002,0
2019-02-03,null,null,null,null,null,null
2019-02-04,95.599998,95.919998,95.570000,95.849998,95.849998,0
2019-02-05,95.830002,96.120003,95.809998,96.099998,96.099998,0
2019-02-06,96.059998,96.419998,96.040001,96.419998,96.419998,0
2019-02-07,96.389999,96.669998,96.379997,96.510002,96.510002,0
2019-02-08,96.599998,96.690002,96.449997,96.639999,96.639999,0
2019-02-10,null,null,null,null,null,null
2019-02-11,96.660004,97.120003,96.620003,97.059998,97.059998,0
2019-02-12,97.059998,97.199997,96.650002,96.709999,96.709999,0
2019-02-13,96.730003,97.180000,96.629997,97.129997,97.129997,0
2019-02-14,97.139999,97.290001,96.949997,96.980003,96.980003,0
2019-02-15,97.059998,97.370003,96.830002,96.919998,96.919998,0
2019-02-17,null,null,null,null,null,null
2019-02-19,96.809998,97.089996,96.430000,96.519997,96.519997,0
2019-02-20,96.529999,96.650002,96.290001,96.449997,96.449997,0
2019-02-21,96.489998,96.660004,96.360001,96.610001,96.610001,0
2019-02-22,96.589996,96.779999,96.430000,96.510002,96.510002,0
2019-02-24,null,null,null,null,null,null
2019-02-25,96.519997,96.599998,96.320000,96.410004,96.410004,0
2019-02-26,96.389999,96.459999,95.949997,96.000000,96.000000,0
2019-02-27,96.059998,96.190002,95.879997,96.150002,96.150002,0
2019-02-28,96.089996,96.279999,95.820000,96.160004,96.160004,0
2019-03-01,96.220001,96.550003,96.070000,96.529999,96.529999,0
2019-03-03,null,null,null,null,null,null
2019-03-04,96.339996,96.820000,96.330002,96.680000,96.680000,0
2019-03-05,96.680000,97.010002,96.660004,96.849998,96.849998,0
2019-03-06,96.900002,96.989998,96.779999,96.870003,96.870003,0
2019-03-07,96.830002,97.709999,96.820000,97.669998,97.669998,0
2019-03-08,97.610001,97.639999,97.250000,97.370003,97.370003,0
2019-03-10,null,null,null,null,null,null
2019-03-11,97.389999,97.449997,97.160004,97.220001,97.220001,0
2019-03-12,97.050003,97.279999,96.860001,96.940002,96.940002,0
2019-03-13,97.010002,97.019997,96.389999,96.550003,96.550003,0
2019-03-14,96.489998,96.820000,96.470001,96.790001,96.790001,0
2019-03-15,96.720001,96.790001,96.489998,96.599998,96.599998,0
2019-03-17,null,null,null,null,null,null
2019-03-18,96.570000,96.629997,96.379997,96.519997,96.519997,0
2019-03-19,96.510002,96.519997,96.290001,96.379997,96.379997,0
2019-03-20,96.400002,96.570000,95.739998,95.760002,95.760002,0
2019-03-21,95.910004,96.629997,95.839996,96.500000,96.500000,0
2019-03-22,96.320000,96.809998,96.209999,96.650002,96.650002,0
2019-03-24,null,null,null,null,null,null
2019-03-25,96.639999,96.680000,96.410004,96.570000,96.570000,0
2019-03-26,96.500000,96.849998,96.449997,96.739998,96.739998,0
2019-03-27,96.750000,96.980003,96.680000,96.769997,96.769997,0
2019-03-28,96.970001,97.300003,96.820000,97.199997,97.199997,0
2019-03-29,97.199997,97.339996,97.010002,97.279999,97.279999,0
2019-03-31,null,null,null,null,null,null
2019-04-01,97.180000,97.300003,97.029999,97.250000,97.250000,0
2019-04-02,97.330002,97.519997,97.269997,97.360001,97.360001,0
2019-04-03,97.300003,97.320000,96.959999,97.089996,97.089996,0
2019-04-04,97.040001,97.339996,97.019997,97.309998,97.309998,0
2019-04-05,97.300003,97.470001,97.190002,97.400002,97.400002,0
2019-04-07,null,null,null,null,null,null
2019-04-08,97.389999,97.400002,96.980003,97.050003,97.050003,0
2019-04-09,97.080002,97.089996,96.860001,97.010002,97.010002,0
2019-04-10,96.989998,97.220001,96.849998,96.949997,96.949997,0
2019-04-11,96.889999,97.190002,96.879997,97.180000,97.180000,0
2019-04-12,97.139999,97.180000,96.750000,96.970001,96.970001,0
2019-04-14,null,null,null,null,null,null
2019-04-15,96.930000,97.180000,96.790001,96.940002,96.940002,0
2019-04-16,96.930000,97.089996,96.879997,97.040001,97.040001,0
2019-04-17,97.070000,97.120003,96.820000,97.010002,97.010002,0
2019-04-18,97.010002,97.489998,96.959999,97.470001,97.470001,0
2019-04-21,null,null,null,null,null,null
2019-04-22,97.379997,97.410004,97.260002,97.279999,97.279999,0
2019-04-23,97.279999,97.779999,97.279999,97.570000,97.570000,0
2019-04-24,97.599998,98.190002,97.589996,98.099998,98.099998,0
2019-04-25,98.099998,98.320000,97.989998,98.199997,98.199997,0
2019-04-26,98.120003,98.330002,97.849998,98.010002,98.010002,0
2019-04-28,null,null,null,null,null,null
2019-04-29,98.029999,98.099998,97.830002,97.860001,97.860001,0
2019-04-30,97.849998,97.889999,97.440002,97.480003,97.480003,0
2019-05-01,97.529999,97.730003,97.150002,97.690002,97.690002,0
2019-05-02,97.629997,97.849998,97.510002,97.830002,97.830002,0
2019-05-03,97.830002,98.099998,97.449997,97.519997,97.519997,0
2019-05-05,null,null,null,null,null,null
2019-05-06,97.559998,97.709999,97.459999,97.519997,97.519997,0
2019-05-07,97.519997,97.739998,97.379997,97.629997,97.629997,0
2019-05-08,97.570000,97.680000,97.419998,97.620003,97.620003,0
2019-05-09,97.580002,97.699997,97.239998,97.370003,97.370003,0
2019-05-10,97.430000,97.449997,97.129997,97.330002,97.330002,0
2019-05-12,null,null,null,null,null,null
2019-05-13,97.300003,97.370003,97.029999,97.320000,97.320000,0
2019-05-14,97.320000,97.559998,97.269997,97.529999,97.529999,0
2019-05-15,97.529999,97.699997,97.440002,97.570000,97.570000,0
2019-05-16,97.540001,97.879997,97.440002,97.839996,97.839996,0
2019-05-17,97.830002,98.029999,97.769997,98.000000,98.000000,0
2019-05-19,null,null,null,null,null,null
2019-05-20,97.959999,98.040001,97.879997,97.930000,97.930000,0
2019-05-21,97.919998,98.129997,97.820000,98.059998,98.059998,0
2019-05-22,98.019997,98.120003,97.889999,98.110001,98.110001,0
2019-05-23,98.059998,98.370003,97.809998,97.849998,97.849998,0
2019-05-24,97.830002,97.910004,97.550003,97.610001,97.610001,0
2019-05-26,null,null,null,null,null,null
2019-05-28,97.739998,97.980003,97.699997,97.959999,97.959999,0
2019-05-29,97.930000,98.209999,97.860001,98.139999,98.139999,0
2019-05-30,98.129997,98.279999,98.089996,98.139999,98.139999,0
2019-05-31,98.150002,98.169998,97.720001,97.750000,97.750000,0
2019-06-02,null,null,null,null,null,null
2019-06-03,97.639999,97.800003,97.110001,97.139999,97.139999,0
2019-06-04,97.209999,97.339996,97.000000,97.070000,97.070000,0
2019-06-05,97.120003,97.370003,96.750000,97.370003,97.370003,0
2019-06-06,97.290001,97.349998,96.779999,97.029999,97.029999,0
2019-06-07,97.010002,97.180000,96.459999,96.610001,96.610001,0
2019-06-09,null,null,null,null,null,null
2019-06-10,96.650002,96.940002,96.629997,96.760002,96.760002,0
2019-06-11,96.750000,96.879997,96.639999,96.690002,96.690002,0
2019-06-12,96.709999,97.019997,96.580002,97.000000,97.000000,0
2019-06-13,96.959999,97.080002,96.870003,97.010002,97.010002,0
2019-06-14,97.010002,97.580002,96.940002,97.570000,97.570000,0
2019-06-16,null,null,null,null,null,null
2019-06-17,97.519997,97.599998,97.339996,97.559998,97.559998,0
2019-06-18,97.529999,97.769997,97.370003,97.639999,97.639999,0
2019-06-19,97.629997,97.680000,97.089996,97.120003,97.120003,0
2019-06-20,97.180000,97.199997,96.570000,96.629997,96.629997,0
2019-06-21,96.620003,96.709999,96.150002,96.220001,96.220001,0
2019-06-23,null,null,null,null,null,null
2019-06-24,96.180000,96.199997,95.970001,95.980003,95.980003,0
2019-06-25,96.000000,96.360001,95.839996,96.160004,96.160004,0
2019-06-26,96.180000,96.339996,96.070000,96.209999,96.209999,0
2019-06-27,96.180000,96.389999,96.139999,96.190002,96.190002,0
2019-06-28,96.190002,96.300003,96.019997,96.129997,96.129997,0
2019-06-30,null,null,null,null,null,null
2019-07-01,96.250000,96.870003,96.250000,96.839996,96.839996,0
2019-07-02,96.809998,96.879997,96.599998,96.730003,96.730003,0
2019-07-03,96.730003,96.870003,96.589996,96.769997,96.769997,0
2019-07-05,96.720001,97.440002,96.720001,97.250000,97.250000,0
2019-07-07,null,null,null,null,null,null
2019-07-08,97.230003,97.419998,97.160004,97.379997,97.379997,0
2019-07-09,97.379997,97.589996,97.360001,97.489998,97.489998,0
2019-07-10,97.510002,97.550003,97.040001,97.099998,97.099998,0
2019-07-11,97.059998,97.150002,96.800003,97.050003,97.050003,0
2019-07-12,97.080002,97.120003,96.790001,96.809998,96.809998,0
2019-07-14,null,null,null,null,null,null
2019-07-15,96.839996,96.970001,96.750000,96.930000,96.930000,0
2019-07-16,96.919998,97.440002,96.919998,97.400002,97.400002,0
2019-07-17,97.360001,97.440002,97.160004,97.220001,97.220001,0
2019-07-18,97.199997,97.260002,96.669998,96.790001,96.790001,0
2019-07-19,96.820000,97.290001,96.760002,97.150002,97.150002,0
2019-07-21,null,null,null,null,null,null
2019-07-22,97.150002,97.300003,97.129997,97.260002,97.260002,0
2019-07-23,97.300003,97.739998,97.300003,97.709999,97.709999,0
2019-07-24,97.720001,97.809998,97.550003,97.730003,97.730003,0
2019-07-25,97.690002,97.919998,97.500000,97.820000,97.820000,0
2019-07-26,97.790001,98.089996,97.760002,98.010002,98.010002,0
2019-07-28,null,null,null,null,null,null
2019-07-29,97.989998,98.169998,97.900002,98.040001,98.040001,0
2019-07-30,98.070000,98.209999,98.019997,98.050003,98.050003,0
2019-07-31,98.029999,98.680000,98.010002,98.519997,98.519997,0
2019-08-01,98.589996,98.930000,98.269997,98.389999,98.389999,0
2019-08-02,98.410004,98.449997,98.050003,98.099998,98.099998,0
2019-08-04,null,null,null,null,null,null
2019-08-05,98.110001,98.139999,97.419998,97.500000,97.500000,0
2019-08-06,97.250000,97.769997,97.209999,97.629997,97.629997,0
2019-08-07,97.559998,97.849998,97.309998,97.540001,97.540001,0
2019-08-08,97.599998,97.739998,97.430000,97.620003,97.620003,0
2019-08-09,97.570000,97.639999,97.360001,97.489998,97.489998,0
2019-08-11,null,null,null,null,null,null
2019-08-12,97.540001,97.739998,97.320000,97.379997,97.379997,0
2019-08-13,97.480003,97.849998,97.320000,97.809998,97.809998,0
2019-08-14,97.800003,98.050003,97.669998,97.989998,97.989998,0
2019-08-15,97.949997,98.239998,97.820000,98.139999,98.139999,0
2019-08-16,98.129997,98.339996,98.110001,98.139999,98.139999,0
2019-08-18,null,null,null,null,null,null
2019-08-19,98.169998,98.389999,98.129997,98.349998,98.349998,0
2019-08-20,98.360001,98.449997,98.120003,98.190002,98.190002,0
2019-08-21,98.169998,98.330002,97.949997,98.300003,98.300003,0
2019-08-22,98.250000,98.389999,98.080002,98.169998,98.169998,0
2019-08-23,98.190002,98.449997,97.589996,97.639999,97.639999,0
2019-08-25,null,null,null,null,null,null
2019-08-26,97.589996,98.089996,97.480003,98.080002,98.080002,0
2019-08-27,98.050003,98.050003,97.860001,98.000000,98.000000,0
2019-08-28,98.010002,98.260002,98.000000,98.209999,98.209999,0
2019-08-29,98.190002,98.550003,98.160004,98.510002,98.510002,0
2019-08-30,98.430000,99.019997,98.410004,98.919998,98.919998,0
2019-09-01,null,null,null,null,null,null
2019-09-03,99.080002,99.370003,98.919998,98.949997,98.949997,0
2019-09-04,98.959999,98.970001,98.389999,98.449997,98.449997,0
2019-09-05,98.400002,98.540001,98.089996,98.410004,98.410004,0
2019-09-06,98.419998,98.519997,98.010002,98.389999,98.389999,0
2019-09-08,null,null,null,null,null,null
2019-09-09,98.419998,98.510002,98.139999,98.279999,98.279999,0
2019-09-10,98.330002,98.459999,98.260002,98.330002,98.330002,0
2019-09-11,98.330002,98.750000,97.860001,98.650002,98.650002,0
2019-09-12,98.629997,99.099998,98.190002,98.309998,98.309998,0
2019-09-13,98.410004,98.430000,98.000000,98.260002,98.260002,0
2019-09-15,null,null,null,null,null,null
2019-09-16,98.120003,98.709999,98.029999,98.650002,98.650002,0
2019-09-17,98.650002,98.739998,98.190002,98.260002,98.260002,0
2019-09-18,98.209999,98.690002,98.190002,98.599998,98.599998,0
2019-09-19,98.570000,98.620003,98.199997,98.269997,98.269997,0
2019-09-20,98.339996,98.639999,98.139999,98.510002,98.510002,0
2019-09-22,null,null,null,null,null,null
2019-09-23,98.510002,98.830002,98.449997,98.599998,98.599998,0
2019-09-24,98.639999,98.709999,98.290001,98.339996,98.339996,0
2019-09-25,98.379997,99.059998,98.360001,99.040001,99.040001,0
2019-09-26,98.959999,99.279999,98.839996,99.209999,99.209999,0
2019-09-27,99.190002,99.309998,98.989998,99.110001,99.110001,0
2019-09-29,null,null,null,null,null,null
2019-09-30,99.120003,99.459999,99.050003,99.379997,99.379997,0
2019-10-01,99.400002,99.669998,99.070000,99.129997,99.129997,0
2019-10-02,99.160004,99.419998,98.959999,99.040001,99.040001,0
2019-10-03,99.029999,99.190002,98.639999,98.860001,98.860001,0
2019-10-04,98.870003,99.000000,98.739998,98.809998,98.809998,0
2019-10-06,null,null,null,null,null,null
2019-10-07,98.820000,99.010002,98.739998,98.989998,98.989998,0
2019-10-08,98.980003,99.250000,98.849998,99.139999,99.139999,0
2019-10-09,99.089996,99.160004,98.900002,99.120003,99.120003,0
2019-10-10,98.980003,99.070000,98.620003,98.709999,98.709999,0
2019-10-11,98.699997,98.739998,98.199997,98.300003,98.300003,0
2019-10-13,null,null,null,null,null,null
2019-10-14,98.360001,98.529999,98.339996,98.449997,98.449997,0
2019-10-15,98.449997,98.650002,98.209999,98.290001,98.290001,0
2019-10-16,98.320000,98.419998,97.900002,98.010002,98.010002,0
2019-10-17,97.989998,98.110001,97.500000,97.610001,97.610001,0
2019-10-18,97.599998,97.660004,97.139999,97.279999,97.279999,0
2019-10-20,null,null,null,null,null,null
2019-10-21,97.339996,97.400002,97.150002,97.330002,97.330002,0
2019-10-22,97.309998,97.570000,97.260002,97.529999,97.529999,0
2019-10-23,97.489998,97.650002,97.419998,97.470001,97.470001,0
2019-10-24,97.459999,97.779999,97.279999,97.629997,97.629997,0
2019-10-25,97.690002,97.900002,97.570000,97.830002,97.830002,0
2019-10-27,null,null,null,null,null,null
2019-10-28,97.849998,97.889999,97.669998,97.760002,97.760002,0
2019-10-29,97.760002,97.930000,97.610001,97.690002,97.690002,0
2019-10-30,97.669998,98.000000,97.449997,97.650002,97.650002,0
2019-10-31,97.440002,97.449997,97.220001,97.349998,97.349998,0
2019-11-01,97.300003,97.449997,97.110001,97.239998,97.239998,0
2019-11-03,null,null,null,null,null,null
2019-11-04,97.220001,97.580002,97.169998,97.510002,97.510002,0
2019-11-05,97.550003,98.010002,97.470001,97.980003,97.980003,0
2019-11-06,97.940002,97.980003,97.779999,97.949997,97.949997,0
2019-11-07,97.949997,98.230003,97.820000,98.139999,98.139999,0
2019-11-08,98.139999,98.400002,98.099998,98.349998,98.349998,0
2019-11-10,null,null,null,null,null,null
2019-11-11,98.370003,98.379997,98.129997,98.199997,98.199997,0
2019-11-12,98.209999,98.419998,98.209999,98.309998,98.309998,0
2019-11-13,98.330002,98.449997,98.290001,98.370003,98.370003,0
2019-11-14,98.339996,98.419998,98.110001,98.160004,98.160004,0
2019-11-15,98.169998,98.230003,97.959999,98.000000,98.000000,0
2019-11-17,null,null,null,null,null,null
2019-11-18,97.980003,97.980003,97.680000,97.790001,97.790001,0
2019-11-19,97.809998,97.889999,97.750000,97.860001,97.860001,0
2019-11-20,97.849998,98.040001,97.849998,97.930000,97.930000,0
2019-11-21,97.860001,98.029999,97.730003,97.989998,97.989998,0
2019-11-22,97.930000,98.309998,97.839996,98.269997,98.269997,0
2019-11-24,null,null,null,null,null,null
2019-11-25,98.269997,98.379997,98.169998,98.320000,98.320000,0
2019-11-26,98.330002,98.379997,98.230003,98.250000,98.250000,0
2019-11-27,98.300003,98.440002,98.279999,98.410004,98.410004,0
2019-11-29,98.349998,98.540001,98.230003,98.269997,98.269997,0
2019-12-01,null,null,null,null,null,null
2019-12-02,98.269997,98.379997,97.809998,97.860001,97.860001,0
2019-12-03,97.889999,97.940002,97.639999,97.739998,97.739998,0
2019-12-04,97.709999,97.790001,97.430000,97.650002,97.650002,0
2019-12-05,97.589996,97.599998,97.360001,97.410004,97.410004,0
2019-12-06,97.379997,97.839996,97.360001,97.699997,97.699997,0
2019-12-08,null,null,null,null,null,null
2019-12-09,97.680000,97.720001,97.559998,97.639999,97.639999,0
2019-12-10,97.650002,97.660004,97.400002,97.410004,97.410004,0
2019-12-11,97.510002,97.599998,97.040001,97.160004,97.160004,0
2019-12-12,97.080002,97.519997,97.040001,97.400002,97.400002,0
2019-12-13,96.779999,97.239998,96.720001,97.169998,97.169998,0
2019-12-15,null,null,null,null,null,null
2019-12-16,97.180000,97.180000,96.930000,97.070000,97.070000,0
2019-12-17,97.139999,97.300003,97.029999,97.209999,97.209999,0
2019-12-18,97.239998,97.480003,97.220001,97.410004,97.410004,0
2019-12-19,97.400002,97.489998,97.220001,97.419998,97.419998,0
2019-12-20,97.400002,97.760002,97.379997,97.709999,97.709999,0
2019-12-22,null,null,null,null,null,null
2019-12-23,97.669998,97.820000,97.580002,97.660004,97.660004,0
2019-12-24,97.660004,97.800003,97.620003,97.650002,97.650002,0
2019-12-26,97.629997,97.709999,97.489998,97.589996,97.589996,0
2019-12-27,97.540001,97.550003,96.919998,96.919998,96.919998,0
2019-12-29,null,null,null,null,null,null
